"ID","ID_Pai","ID_Mae","Safra","Sexo","IECC","Selecionado"
"M01618ANA","30182","070F11ANA","2018","FEMEA","7.71","0"
"M01718ANA","30182","310H13ANA","2018","MACHO","7.7","0"
"M01818ANA","113103","112J15ANA","2018","FEMEA","7.7","0"
"M01918ANA","45600","176G12ANA","2018","MACHO","7.7","0"
"M02018ANA","30182","158F11ANA","2018","FEMEA","7.7","0"
"M02118ANA","10227112","B25407ANA","2018","MACHO","7.67","0"
"M02218ANA","45600","492H13ANA","2018","FEMEA","7.64","0"
"M02318ANA","10227112","248H13ANA","2018","MACHO","7.63","0"
"M02418ANA","10227112","456H13ANA","2018","FEMEA","7.63","0"
"M02518ANA","28059","106J15ANA","2018","MACHO","7.62","0"
"M02618ANA","10204747","050I14ANA","2018","FEMEA","7.61","0"
"M02718ANA","113103","116J15ANA","2018","MACHO","7.61","0"
"M02818ANA","10227112","B25407ANA","2018","FEMEA","7.61","0"
"M02918ANA","10227112","300H13ANA","2018","MACHO","7.61","0"
"M03018ANA","45600","E27810ANA","2018","FEMEA","7.6","0"
"M03118ANA","10227112","248H13ANA","2018","MACHO","7.59","0"
"M03218ANA","10204747","236H13ANA","2018","FEMEA","7.55","0"
"M03318ANA","10227112","248H13ANA","2018","MACHO","7.54","0"
"M03418ANA","30182","416H13ANA","2018","FEMEA","7.54","0"
"M03518ANA","28059","002J15ANA","2018","MACHO","7.54","0"
"M03618ANA","10227112","248H13ANA","2018","FEMEA","7.53","0"
"M03718ANA","28059","242H13ANA","2018","MACHO","7.53","0"
"M03818ANA","113103","100J15ANA","2018","FEMEA","7.52","0"
"M03918ANA","10227112","456H13ANA","2018","MACHO","7.52","0"
"M04018ANA","113103","136J15ANA","2018","FEMEA","7.52","0"
"M04118ANA","113103","024J15ANA","2018","MACHO","7.5","0"
"M04218ANA","30182","176H13ANA","2018","FEMEA","7.49","0"
"M04318ANA","113103","044J15ANA","2018","MACHO","7.49","0"
"M04418ANA","45600","D26409ANA","2018","FEMEA","7.49","0"
"M04518ANA","30182","512H13ANA","2018","MACHO","7.47","0"
"M04618ANA","10204747","362H13ANA","2018","FEMEA","7.46","0"
"M04718ANA","10227112","158H13ANA","2018","MACHO","7.46","0"
"M04818ANA","10227112","B25407ANA","2018","FEMEA","7.45","0"
"M04918ANA","10204747","E18210ANA","2018","MACHO","7.44","0"
"M05018ANA","45600","310E10ANA","2018","FEMEA","7.43","0"
"M05118ANA","113103","096J15ANA","2018","MACHO","7.43","0"
"M05218ANA","10227112","B25407ANA","2018","FEMEA","7.42","0"
"M05318ANA","113103","140J15ANA","2018","MACHO","7.42","0"
"M05418ANA","10204747","E18210ANA","2018","FEMEA","7.4","0"
"M05518ANA","45600","644G12ANA","2018","MACHO","7.4","0"
"M05618ANA","28059","258F12ANA","2018","FEMEA","7.4","0"
"M05718ANA","30182","174G12ANA","2018","MACHO","7.4","0"
"M05818ANA","10227112","248H13ANA","2018","FEMEA","7.39","0"
"M05918ANA","113103","226J15ANA","2018","MACHO","7.39","0"
"M06018ANA","10204747","350H13ANA","2018","FEMEA","7.38","0"
"M06118ANA","10204747","362H13ANA","2018","MACHO","7.38","0"
"M06218ANA","10227112","248H13ANA","2018","FEMEA","7.37","0"
"M06318ANA","10204747","362H13ANA","2018","MACHO","7.36","0"
"M06418ANA","110487","L18605ANA","2018","FEMEA","7.36","0"
"M06518ANA","10227112","B25407ANA","2018","MACHO","7.36","0"
"M06618ANA","10204747","236H13ANA","2018","FEMEA","7.36","0"
"M06718ANA","10204747","362H13ANA","2018","MACHO","7.34","0"
"M06818ANA","45600","E27810ANA","2018","FEMEA","7.33","0"
"M06918ANA","45600","012H13ANA","2018","MACHO","7.32","0"
"M07018ANA","10227112","248H13ANA","2018","FEMEA","7.31","0"
"M07118ANA","30182","440H13ANA","2018","MACHO","7.31","0"
"M07218ANA","10227112","248H13ANA","2018","FEMEA","7.3","0"
"M07318ANA","28059","002J15ANA","2018","MACHO","7.29","0"
"M07418ANA","10204747","236H13ANA","2018","FEMEA","7.28","0"
"M07518ANA","28059","110K16ANA","2018","MACHO","7.27","0"
"M07618ANA","28059","036I14ANA","2018","FEMEA","7.26","0"
"M07718ANA","28059","258F12ANA","2018","MACHO","7.25","0"
"M07818ANA","113103","070J15ANA","2018","FEMEA","7.24","0"
"M07918ANA","28059","242H13ANA","2018","MACHO","7.24","0"
"M08018ANA","113103","148J15ANA","2018","FEMEA","7.24","0"
"M08118ANA","30182","684G12ANA","2018","MACHO","7.23","0"
"M08218ANA","10227112","E35011ANA","2018","FEMEA","7.23","0"
"M08318ANA","45600","102C08ANA","2018","MACHO","7.22","0"
"M08418ANA","10227112","K52204ANA","2018","FEMEA","7.19","0"
"M08518ANA","10204747","236H13ANA","2018","MACHO","7.19","0"
"M08618ANA","113103","184J15ANA","2018","FEMEA","7.19","0"
"M08718ANA","0","136F11ANA","2018","MACHO","7.18","0"
"M08818ANA","10227112","E35011ANA","2018","FEMEA","7.17","0"
"M08918ANA","28059","036I14ANA","2018","MACHO","7.16","0"
"M09018ANA","28059","036K16ANA","2018","FEMEA","7.16","0"
"M09118ANA","28059","036I14ANA","2018","MACHO","7.15","0"
"M09218ANA","113103","038J15ANA","2018","FEMEA","7.15","0"
"M09318ANA","45600","432G13ANA","2018","MACHO","7.13","0"
"M09418ANA","0","D24409ANA","2018","FEMEA","7.13","0"
"M09518ANA","110487","JP14809ANA","2018","MACHO","7.13","0"
"M09618ANA","10227112","B25407ANA","2018","FEMEA","7.11","0"
"M09718ANA","10204747","350H13ANA","2018","MACHO","7.09","0"
"M09818ANA","106250","350H13ANA","2018","FEMEA","7.08","0"
"M09918ANA","45600","E27810ANA","2018","MACHO","7.07","0"
"M10018ANA","110487","L18605ANA","2018","FEMEA","7.06","0"
"M10118ANA","28059","036I14ANA","2018","MACHO","7.06","0"
"M10218ANA","30182","634G12ANA","2018","FEMEA","7.06","0"
"M10318ANA","28059","106J15ANA","2018","MACHO","7.05","0"
"M10418ANA","45600","E27810ANA","2018","FEMEA","7.04","0"
"M10518ANA","28059","036I14ANA","2018","MACHO","7.04","0"
"M10618ANA","106250","K52204ANA","2018","FEMEA","7.04","0"
"M10718ANA","45600","216F11ANA","2018","MACHO","7.03","0"
"M10818ANA","106250","350H13ANA","2018","FEMEA","7.02","0"
"M10918ANA","45600","A23006ANA","2018","MACHO","7.02","0"
"M11018ANA","110402","050I14ANA","2018","FEMEA","7","0"
"M11118ANA","136629","362H13ANA","2018","MACHO","6.99","0"
"M11218ANA","10204747","362H13ANA","2018","FEMEA","6.98","0"
"M11318ANA","10227112","K52204ANA","2018","MACHO","6.98","0"
"M11418ANA","113103","690G12ANA","2018","FEMEA","6.97","0"
"M11518ANA","28059","258F12ANA","2018","MACHO","6.95","0"
"M11618ANA","106250","K52204ANA","2018","FEMEA","6.95","0"
"M11718ANA","28059","032I14ANA","2018","MACHO","6.95","0"
"M11818ANA","45600","E27810ANA","2018","FEMEA","6.95","0"
"M11918ANA","113103","122J15ANA","2018","MACHO","6.95","0"
"M12018ANA","106250","248H13ANA","2018","FEMEA","6.94","0"
"M12118ANA","113103","234J16ANA","2018","MACHO","6.93","0"
"M12218ANA","106250","K52204ANA","2018","FEMEA","6.92","0"
"M12318ANA","45600","516H13ANA","2018","MACHO","6.91","0"
"M12418ANA","28059","242H13ANA","2018","FEMEA","6.91","0"
"M12518ANA","106250","248H13ANA","2018","MACHO","6.91","0"
"M12618ANA","113103","154J15ANA","2018","FEMEA","6.91","0"
"M12718ANA","106250","K52204ANA","2018","MACHO","6.91","0"
"M12818ANA","106250","K52204ANA","2018","FEMEA","6.89","0"
"M12918ANA","28059","142K16ANA","2018","MACHO","6.89","0"
"M13018ANA","136629","362H13ANA","2018","FEMEA","6.89","0"
"M13118ANA","45600","240F12ANA","2018","MACHO","6.89","0"
"M13218ANA","28059","036I14ANA","2018","FEMEA","6.89","0"
"M13318ANA","30182","A18407ANA","2018","MACHO","6.89","0"
"M13418ANA","28059","E12410ANA","2018","FEMEA","6.85","0"
"M13518ANA","28059","142K16ANA","2018","MACHO","6.84","0"
"M13618ANA","45600","B02007ANA","2018","FEMEA","6.84","0"
"M13718ANA","45600","256F12ANA","2018","MACHO","6.83","0"
"M13818ANA","45600","B14407ANA","2018","FEMEA","6.83","0"
"M13918ANA","45600","B00207ANA","2018","MACHO","6.83","0"
"M14018ANA","110487","JP14809ANA","2018","FEMEA","6.82","0"
"M14118ANA","30182","462H13ANA","2018","MACHO","6.82","0"
"M14218ANA","106250","248H13ANA","2018","FEMEA","6.81","0"
"M14318ANA","106250","K52204ANA","2018","MACHO","6.81","0"
"M14418ANA","106250","350H13ANA","2018","FEMEA","6.81","0"
"M14518ANA","136629","362H13ANA","2018","MACHO","6.81","0"
"M14618ANA","0","007H13ANA","2018","FEMEA","6.81","0"
"M14718ANA","28059","E12410ANA","2018","MACHO","6.81","0"
"M14818ANA","0","402H13ANA","2018","FEMEA","6.8","0"
"M14918ANA","45600","002G12ANA","2018","MACHO","6.8","0"
"M15018ANA","106250","248H13ANA","2018","FEMEA","6.8","0"
"M15218ANA","45600","030G12ANA","2018","FEMEA","6.8","0"
"M15318ANA","10083210","188H13ANA","2018","MACHO","6.79","0"
"M15418ANA","45600","218I14ANA","2018","FEMEA","6.79","0"
"M15518ANA","30182","307F12ANA","2018","MACHO","6.79","0"
"M15618ANA","106250","158H13ANA","2018","FEMEA","6.79","0"
"M15718ANA","45600","C03208ANA","2018","MACHO","6.79","0"
"M15818ANA","106250","248H13ANA","2018","FEMEA","6.78","0"
"M15918ANA","106250","350H13ANA","2018","MACHO","6.77","0"
"M16018ANA","136629","236H13ANA","2018","FEMEA","6.77","0"
"M16118ANA","106250","248H13ANA","2018","MACHO","6.76","0"
"M16218ANA","30182","064I14ANA","2018","FEMEA","6.76","0"
"M16318ANA","136629","362H13ANA","2018","MACHO","6.74","0"
"M16418ANA","0","170H13ANA","2018","FEMEA","6.73","0"
"M16518ANA","110487","JP14809ANA","2018","MACHO","6.73","0"
"M16618ANA","0","026G12ANA","2018","FEMEA","6.72","0"
"M16718ANA","106250","350H13ANA","2018","MACHO","6.72","0"
"M16818ANA","106250","248H13ANA","2018","FEMEA","6.72","0"
"M16918ANA","0","012G12ANA","2018","MACHO","6.72","0"
"M17018ANA","0","086G12ANA","2018","FEMEA","6.71","0"
"M17118ANA","110402","300H13ANA","2018","MACHO","6.69","0"
"M17218ANA","0","392H13ANA","2018","FEMEA","6.69","0"
"M17318ANA","110487","JP14809ANA","2018","MACHO","6.68","0"
"M17418ANA","110402","B00207ANA","2018","FEMEA","6.67","0"
"M17518ANA","45600","236I14ANA","2018","MACHO","6.67","0"
"M17618ANA","0","E25411ANA","2018","FEMEA","6.67","0"
"M17718ANA","0","166G12ANA","2018","MACHO","6.65","0"
"M17818ANA","136629","362H13ANA","2018","FEMEA","6.65","0"
"M17918ANA","0","342H13ANA","2018","MACHO","6.65","0"
"M18018ANA","106250","248H13ANA","2018","FEMEA","6.65","0"
"M18118ANA","106250","E35011ANA","2018","MACHO","6.65","0"
"M18218ANA","45600","368H13ANA","2018","FEMEA","6.65","0"
"M18318ANA","106250","248H13ANA","2018","MACHO","6.65","0"
"M18418ANA","106250","B25407ANA","2018","FEMEA","6.65","0"
"M18518ANA","0","180H13ANA","2018","MACHO","6.64","0"
"M18618ANA","10227112","230H13ANA","2018","FEMEA","6.64","0"
"M18718ANA","45600","B00207ANA","2018","MACHO","6.64","0"
"M18818ANA","45600","B09607ANA","2018","FEMEA","6.64","0"
"M18918ANA","136629","362H13ANA","2018","MACHO","6.63","0"
"M19018ANA","45600","056I14ANA","2018","FEMEA","6.63","0"
"M19118ANA","10227112","236H13ANA","2018","MACHO","6.63","0"
"M19218ANA","136046","308H13ANA","2018","FEMEA","6.62","0"
"M19318ANA","106250","350H13ANA","2018","MACHO","6.61","0"
"M19418ANA","136046","482I14ANA","2018","FEMEA","6.59","0"
"M19518ANA","10227112","E35011ANA","2018","MACHO","6.56","0"
"M19618ANA","106250","350H13ANA","2018","FEMEA","6.56","0"
"M19718ANA","45600","004I14ANA","2018","MACHO","6.55","0"
"M19818ANA","45600","002I14ANA","2018","FEMEA","6.55","0"
"M19918ANA","136629","362H13ANA","2018","MACHO","6.55","0"
"M20018ANA","10227112","236H13ANA","2018","FEMEA","6.55","0"
"M20118ANA","136629","362H13ANA","2018","MACHO","6.54","0"
"M20218ANA","30182","060I14ANA","2018","FEMEA","6.54","0"
"M20318ANA","0","544H13ANA","2018","MACHO","6.54","0"
"M20418ANA","136046","358I14ANA","2018","FEMEA","6.53","0"
"M20518ANA","45600","C15808ANA","2018","MACHO","6.53","0"
"M20618ANA","0","L18605ANA","2018","FEMEA","6.52","0"
"M20718ANA","0","C18808ANA","2018","MACHO","6.52","0"
"M20818ANA","10227112","248h13ANA","2018","FEMEA","6.51","0"
"M20918ANA","106250","350H13ANA","2018","MACHO","6.51","0"
"M21018ANA","10227112","362H13ANA","2018","FEMEA","6.51","0"
"M21118ANA","110369","300H13ANA","2018","MACHO","6.51","0"
"M21218ANA","136629","362H13ANA","2018","FEMEA","6.51","0"
"M21318ANA","10227112","236H13ANA","2018","MACHO","6.5","0"
"M21418ANA","110369","300H13ANA","2018","FEMEA","6.5","0"
"M21518ANA","45600","104I14ANA","2018","MACHO","6.5","0"
"M21618ANA","106250","350H13ANA","2018","FEMEA","6.5","0"
"M21718ANA","110369","300H13ANA","2018","MACHO","6.49","0"
"M21818ANA","136629","362H13ANA","2018","FEMEA","6.49","0"
"M21918ANA","106250","K52204ANA","2018","MACHO","6.49","0"
"M22018ANA","10227112","362H13ANA","2018","FEMEA","6.47","0"
"M22118ANA","10227112","248H13ANA","2018","MACHO","6.46","0"
"M22318ANA","106250","350H13ANA","2018","MACHO","6.45","0"
"M22418ANA","45600","164I14ANA","2018","FEMEA","6.44","0"
"M22518ANA","106250","K52204ANA","2018","MACHO","6.44","0"
"M22618ANA","10227112","248H13ANA","2018","FEMEA","6.43","0"
"M22718ANA","10227112","248H13ANA","2018","MACHO","6.43","0"
"M22818ANA","0","C13208ANA","2018","FEMEA","6.42","0"
"M22918ANA","106250","158H13ANA","2018","MACHO","6.42","0"
"M23018ANA","110369","300H13ANA","2018","FEMEA","6.42","0"
"M23118ANA","45600","E18210ANA","2018","MACHO","6.41","0"
"M23218ANA","0","180I14ANA","2018","FEMEA","6.41","0"
"M23318ANA","10227112","248H13ANA","2018","MACHO","6.4","0"
"M23418ANA","45600","298H13ANA","2018","FEMEA","6.4","0"
"M23518ANA","30182","334H13ANA","2018","MACHO","6.4","0"
"M23618ANA","110369","L18605ANA","2018","FEMEA","6.39","0"
"M23718ANA","10227112","248H13ANA","2018","MACHO","6.39","0"
"M23818ANA","45600","092I14ANA","2018","FEMEA","6.38","0"
"M23918ANA","110369","JP14809ANA","2018","MACHO","6.38","0"
"M24018ANA","110369","JP14809ANA","2018","FEMEA","6.38","0"
"M24118ANA","10227112","248H13ANA","2018","MACHO","6.37","0"
"M24218ANA","45600","174I15ANA","2018","FEMEA","6.36","0"
"M24318ANA","45600","080I14ANA","2018","MACHO","6.36","0"
"M24418ANA","0","300F12ANA","2018","FEMEA","6.35","0"
"M24518ANA","136046","124H13ANA","2018","MACHO","6.35","0"
"M24618ANA","0","404G12ANA","2018","FEMEA","6.34","0"
"M24718ANA","10227112","248H13ANA","2018","MACHO","6.33","0"
"M24818ANA","10227112","248H13ANA","2018","FEMEA","6.32","0"
"M24918ANA","10227112","248H13ANA","2018","MACHO","6.32","0"
"M25018ANA","110369","JP14809ANA","2018","FEMEA","6.29","0"
"M25118ANA","106250","B25407ANA","2018","MACHO","6.29","0"
"M25218ANA","45600","128I14ANA","2018","FEMEA","6.29","0"
"M25318ANA","0","500H13ANA","2018","MACHO","6.29","0"
"M25418ANA","45600","B24008ANA","2018","FEMEA","6.27","0"
"M25518ANA","45600","B09607ANA","2018","MACHO","6.27","0"
"M25618ANA","10227112","248H13ANA","2018","FEMEA","6.27","0"
"M25718ANA","45600","542H14ANA","2018","MACHO","6.26","0"
"M25818ANA","0","270H13ANA","2018","FEMEA","6.25","0"
"M25918ANA","136046","384I14ANA","2018","MACHO","6.24","0"
"M26018ANA","10227112","248H13ANA","2018","FEMEA","6.24","0"
"M26118ANA","0","E32010ANA","2018","MACHO","6.22","0"
"M26218ANA","136046","346H13ANA","2018","FEMEA","6.22","0"
"M26318ANA","110369","JP14809ANA","2018","MACHO","6.22","0"
"M26418ANA","45600","498H13ANA","2018","FEMEA","6.21","0"
"M26518ANA","110369","L18605ANA","2018","MACHO","6.2","0"
"M26618ANA","0","030I14ANA","2018","FEMEA","6.2","0"
"M26718ANA","110369","300H13ANA","2018","MACHO","6.2","0"
"M26818ANA","0","142H13ANA","2018","FEMEA","6.19","0"
"M26918ANA","136046","006I14ANA","2018","MACHO","6.19","0"
"M27018ANA","0","032F11ANA","2018","FEMEA","6.19","0"
"M27118ANA","136046","108H13ANA","2018","MACHO","6.18","0"
"M27218ANA","0","262H13ANA","2018","FEMEA","6.17","0"
"M27318ANA","45600","468I15ANA","2018","MACHO","6.16","0"
"M27418ANA","10266676","236H13ANA","2018","FEMEA","6.16","0"
"M27518ANA","0","192F11ANA","2018","MACHO","6.15","0"
"M27618ANA","0","484I14ANA","2018","FEMEA","6.14","0"
"M27718ANA","136046","074I14ANA","2018","MACHO","6.14","0"
"M27818ANA","10251840","248H13ANA","2018","FEMEA","6.14","0"
"M27918ANA","10227112","236H13ANA","2018","MACHO","6.13","0"
"M28018ANA","0","152H13ANA","2018","FEMEA","6.13","0"
"M28118ANA","45600","020G12ANA","2018","MACHO","6.12","0"
"M28218ANA","10266676","108I14ANA","2018","FEMEA","6.11","0"
"M28318ANA","0","026I14ANA","2018","MACHO","6.11","0"
"M28418ANA","10251840","230H13ANA","2018","FEMEA","6.11","0"
"M28518ANA","0","038H13ANA","2018","MACHO","6.11","0"
"M28618ANA","10251840","266H13ANA","2018","FEMEA","6.1","0"
"M28718ANA","136046","404I14ANA","2018","MACHO","6.09","0"
"M28818ANA","10266676","686G12ANA","2018","FEMEA","6.09","0"
"M28918ANA","0","094F11ANA","2018","MACHO","6.09","0"
"M29018ANA","10266676","C14608ANA","2018","FEMEA","6.09","0"
"M29118ANA","0","030I14ANA","2018","MACHO","6.07","0"
"M29218ANA","10251840","B25407ANA","2018","FEMEA","6.07","0"
"M29318ANA","0","174H13ANA","2018","MACHO","6.06","0"
"M29418ANA","133187","106J15ANA","2018","FEMEA","6.06","0"
"M29518ANA","0","E04010ANA","2018","MACHO","6.04","0"
"M29618ANA","136046","176J15ANA","2018","FEMEA","6.02","0"
"M29718ANA","0","B07207ANA","2018","MACHO","6.02","0"
"M29818ANA","136046","242J15ANA","2018","FEMEA","6.01","0"
"M30018ANA","136046","244J15ANA","2018","FEMEA","6.01","0"
"M30118ANA","0","E20810ANA","2018","MACHO","6.01","0"
"M30218ANA","10266676","300H13ANA","2018","FEMEA","6","0"
"M30318ANA","10210625","258F12ANA","2018","MACHO","5.98","0"
"M30418ANA","10266676","218H13ANA","2018","FEMEA","5.97","0"
"M30518ANA","133187","002J15ANA","2018","MACHO","5.95","0"
"M30618ANA","10266676","480H13ANA","2018","FEMEA","5.95","0"
"M30718ANA","10266676","228I14ANA","2018","MACHO","5.95","0"
"M30818ANA","10251840","082H13ANA","2018","FEMEA","5.94","0"
"M30918ANA","10266676","036I14ANA","2018","MACHO","5.93","0"
"M31018ANA","10266676","104G12ANA","2018","FEMEA","5.92","0"
"M31118ANA","10251840","C35808ANA","2018","MACHO","5.92","0"
"M31218ANA","10266676","242H13ANA","2018","FEMEA","5.91","0"
"M31318ANA","10251840","248H13ANA","2018","MACHO","5.9","0"
"M31418ANA","10266676","K52204ANA","2018","FEMEA","5.9","0"
"M31518ANA","10266676","B25407ANA","2018","MACHO","5.89","0"
"M31618ANA","10251840","B25407ANA","2018","FEMEA","5.89","0"
"M31718ANA","0","D04009ANA","2018","MACHO","5.89","0"
"M31818ANA","10251840","B25407ANA","2018","FEMEA","5.89","0"
"M31918ANA","10266676","362H13ANA","2018","MACHO","5.88","0"
"M32018ANA","10210625","350H13ANA","2018","FEMEA","5.88","0"
"M32118ANA","10251840","E31210ANA","2018","MACHO","5.88","0"
"M32218ANA","10266676","076H13ANA","2018","FEMEA","5.88","0"
"M32318ANA","136046","042J15ANA","2018","MACHO","5.87","0"
"M32418ANA","10251840","258F12ANA","2018","FEMEA","5.86","0"
"M32518ANA","10266676","K52204ANA","2018","MACHO","5.85","0"
"M32618ANA","10251840","248H13ANA","2018","FEMEA","5.83","0"
"M32718ANA","10266676","300H13ANA","2018","MACHO","5.83","0"
"M32818ANA","10210625","350H13ANA","2018","FEMEA","5.82","0"
"M32918ANA","10266676","236H13ANA","2018","MACHO","5.82","0"
"M33018ANA","136046","126J15ANA","2018","FEMEA","5.81","0"
"M33118ANA","10266676","300H13ANA","2018","MACHO","5.8","0"
"M33218ANA","10210625","350H13ANA","2018","FEMEA","5.8","0"
"M33318ANA","136046","030J15ANA","2018","MACHO","5.8","0"
"M33418ANA","10266676","E35011ANA","2018","FEMEA","5.79","0"
"M33518ANA","0","420G13ANA","2018","MACHO","5.79","0"
"M33618ANA","10266676","158H13ANA","2018","FEMEA","5.78","0"
"M33718ANA","10266676","300H13ANA","2018","MACHO","5.78","0"
"M33818ANA","136046","034J15ANA","2018","FEMEA","5.77","0"
"M33918ANA","136046","088J15ANA","2018","MACHO","5.76","0"
"M34018ANA","10210625","350H13ANA","2018","FEMEA","5.75","0"
"M34118ANA","10266676","094H13ANA","2018","MACHO","5.73","0"
"M34218ANA","10266676","300H13ANA","2018","FEMEA","5.73","0"
"M34318ANA","10266676","144H13ANA","2018","MACHO","5.73","0"
"M34418ANA","10251840","248H13ANA","2018","FEMEA","5.72","0"
"M34518ANA","10251840","E31210ANA","2018","MACHO","5.71","0"
"M34618ANA","10251840","406H13ANA","2018","FEMEA","5.71","0"
"M34718ANA","10266676","236H13ANA","2018","MACHO","5.71","0"
"M34818ANA","136046","468H13ANA","2018","FEMEA","5.71","0"
"M34918ANA","10266676","078G12ANA","2018","MACHO","5.7","0"
"M35018ANA","10266676","300H13ANA","2018","FEMEA","5.7","0"
"M35118ANA","10266676","242H13ANA","2018","MACHO","5.7","0"
"M35218ANA","10210625","E12410ANA","2018","FEMEA","5.69","0"
"M35318ANA","10251840","208G12ANA","2018","MACHO","5.69","0"
"M35418ANA","0","252F12ANA","2018","FEMEA","5.68","0"
"M35518ANA","10251840","B25407ANA","2018","MACHO","5.68","0"
"M35618ANA","10266676","E35011ANA","2018","FEMEA","5.68","0"
"M35718ANA","10251840","E12410ANA","2018","MACHO","5.68","0"
"M35818ANA","10266676","K52204ANA","2018","FEMEA","5.67","0"
"M35918ANA","10210625","350H13ANA","2018","MACHO","5.66","0"
"M36018ANA","10251840","248H13ANA","2018","FEMEA","5.66","0"
"M36118ANA","10266676","E35011ANA","2018","MACHO","5.66","0"
"M36218ANA","10210625","350H13ANA","2018","FEMEA","5.64","0"
"M36318ANA","10266676","362H13ANA","2018","MACHO","5.63","0"
"M36418ANA","10266676","174F11ANA","2018","FEMEA","5.63","0"
"M36518ANA","10251840","B25407ANA","2018","MACHO","5.62","0"
"M36618ANA","136046","188G12ANA","2018","FEMEA","5.62","0"
"M36718ANA","10251840","248H13ANA","2018","MACHO","5.61","0"
"M36818ANA","10251840","248H13ANA","2018","FEMEA","5.61","0"
"M36918ANA","10266676","E35011ANA","2018","MACHO","5.61","0"
"M37018ANA","10266676","362H13ANA","2018","FEMEA","5.6","0"
"M37118ANA","10210625","350H13ANA","2018","MACHO","5.6","0"
"M37218ANA","136046","058J15ANA","2018","FEMEA","5.6","0"
"M37318ANA","10251840","126H13ANA","2018","MACHO","5.58","0"
"M37418ANA","10210625","350H13ANA","2018","FEMEA","5.58","0"
"M37518ANA","10266676","314H13ANA","2018","MACHO","5.58","0"
"M37618ANA","10251840","248H13ANA","2018","FEMEA","5.57","0"
"M37718ANA","10210625","E12410ANA","2018","MACHO","5.56","0"
"M37818ANA","10210625","E12410ANA","2018","FEMEA","5.56","0"
"M37918ANA","10266676","072G12ANA","2018","MACHO","5.56","0"
"M38018ANA","136046","026J15ANA","2018","FEMEA","5.56","0"
"M38118ANA","10210625","E12410ANA","2018","MACHO","5.54","0"
"M38218ANA","0","370H13ANA","2018","FEMEA","5.53","0"
"M38318ANA","10210625","E12410ANA","2018","MACHO","5.53","0"
"M38418ANA","10210625","E12410ANA","2018","FEMEA","5.53","0"
"M38518ANA","10266676","242H13ANA","2018","MACHO","5.52","0"
"M38618ANA","10266676","242H13ANA","2018","FEMEA","5.51","0"
"M38718ANA","10251840","248H13ANA","2018","MACHO","5.51","0"
"M38818ANA","0","D20809ANA","2018","FEMEA","5.5","0"
"M38918ANA","0","034F11ANA","2018","MACHO","5.5","0"
"M39018ANA","0","036H13ANA","2018","FEMEA","5.5","0"
"M39118ANA","0","018J15ANA","2018","MACHO","5.48","0"
"M39218ANA","0","138J15ANA","2018","FEMEA","5.46","0"
"M39318ANA","0","254J16ANA","2018","MACHO","5.46","0"
"M39418ANA","0","248F12ANA","2018","FEMEA","5.45","0"
"M39518ANA","0","D30609ANA","2018","MACHO","5.45","0"
"M39618ANA","0","310G12ANA","2018","FEMEA","5.45","0"
"M39718ANA","0","D30609ANA","2018","MACHO","5.45","0"
"M39818ANA","0","312H13ANA","2018","FEMEA","5.44","0"
"M39918ANA","0","036J15ANA","2018","MACHO","5.44","0"
"M40018ANA","0","112H13ANA","2018","FEMEA","5.43","0"
"M40118ANA","0","146J15ANA","2018","MACHO","5.42","0"
"M40218ANA","0","248H13ANA","2018","FEMEA","5.42","0"
"M40318ANA","0","E04210ANA","2018","MACHO","5.42","0"
"M40418ANA","0","394H13ANA","2018","FEMEA","5.42","0"
"M40518ANA","0","072H13ANA","2018","MACHO","5.42","0"
"M40618ANA","10251840","D32009ANA","2018","FEMEA","5.41","0"
"M40718ANA","0","376H13ANA","2018","MACHO","5.41","0"
"M40818ANA","10266676","016J15ANA","2018","FEMEA","5.41","0"
"M40918ANA","0","064G12ANA","2018","MACHO","5.41","0"
"M41018ANA","10266676","044I14ANA","2018","FEMEA","5.41","0"
"M41118ANA","133187","094J15ANA","2018","MACHO","5.41","0"
"M41218ANA","0","250H13ANA","2018","FEMEA","5.41","0"
"M41318ANA","10266676","260H13ANA","2018","MACHO","5.39","0"
"M41418ANA","10266676","318H13ANA","2018","FEMEA","5.39","0"
"M41518ANA","0","370G12ANA","2018","MACHO","5.39","0"
"M41618ANA","10266676","158I14ANA","2018","FEMEA","5.39","0"
"M41718ANA","0","068H13ANA","2018","MACHO","5.38","0"
"M41818ANA","10266676","294I14ANA","2018","FEMEA","5.38","0"
"M41918ANA","0","256H13ANA","2018","MACHO","5.38","0"
"M42018ANA","10266676","168I14ANA","2018","FEMEA","5.37","0"
"M42118ANA","0","B16008ANA","2018","MACHO","5.37","0"
"M42219ANA","10266676","048i15ANA","2019","FEMEA","5.35","0"
"M42318ANA","0","437I14ANA","2018","MACHO","5.34","0"
"M42419ANA","0","050G12ANA","2019","FEMEA","5.33","0"
"M42518ANA","0","076J15ANA","2018","MACHO","5.33","0"
"M42619ANA","0","116H13ANA","2019","FEMEA","5.32","0"
"M42718ANA","0","028H13ANA","2018","MACHO","5.32","0"
"M42819ANA","0","292G12ANA","2019","FEMEA","5.31","0"
"M42918ANA","0","280H13ANA","2018","MACHO","5.29","0"
"M43019ANA","0","270F12ANA","2019","FEMEA","5.29","0"
"M43118ANA","0","326H13ANA","2018","MACHO","5.28","0"
"M43219ANA","0","456I14ANA","2019","FEMEA","5.28","0"
